key_droid	key_apple	base_value	lang_value	base_comment
daily_dozen_only	OZO-Xa-v5G.segmentTitles[0]	Daily Dozen Only	Tylko Daily Dozen	
daily_dozen_and_tweaks	OZO-Xa-v5G.segmentTitles[1]	Daily Dozen + 21 Tweak	Daily Dozen + 21 Adaptacji	
	WdR-XV-IyP.footerTitle	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	Dla samego zdrowia użyj „Tylko Daily Dozen”. Dla zdrowia i utraty wagi użyj „Daily Dozen + 21 Adaptacji”.	
daily_reminder_title		Daily Dozen Reminder	Przypomnienie Daily Dozen	
	GiY-ao-2ee.headerTitle	Daily Reminder	Dzienne przypomnienie	
daily_reminder_settings		Daily Reminder Settings		
	itH-G7-Kal.text	Enable Reminders		
	XFw-2q-BdT.text	On	Włączone	"On" as in "On or Off"
enable_daily_reminder		Enable Daily Reminders	Włącz codzienne przypomnienia	On/Off toggle label
	pjz-An-Ls5.text	Enable Reminders	Włącz przypomnienia	On/Off toggle label
remind_me_at	kR3-Sa-Fpt.text	Remind me at:	Przypomnij o:	
play_sound	YP6-dP-Y62.text	Play Sound	Włącz dźwięk	
	NRG-eE-YhG.normalTitle	Clear	Wyczyść	
	7l0-os-Oqt.normalTitle	Clear	Wyczyść	
	Tgz-om-dEk.text	Weight (lbs)	Waga (kg)	There is no point in showing weight in lbs. in Polish translation - in Poland it is used the metric system.
	8ed-5m-QMc.text	Weight (lbs)	Waga (kg)	There is no point in showing weight in lbs. in Polish translation - in Poland it is used the metric system.
	FBJ-Im-BZk.text	Time	Czas	
	g3G-kp-d2S.text	Time	Czas	
	xCp-N8-5Uc.text	Morning (upon waking)	Rano (po przebudzeniu)	
	77g-xa-ali.text	Evening (right before bed)	Wieczór (tuż przed snem)	
time_scale	27q-rq-qbu.text	Time Scale	Okres czasu	
time_scale	XdW-g4-ZUO.text	Time Scale	Okres czasu	
time_scale	v2E-Ao-OVz.text	Time Scale	Okres czasu	
	nRL-iG-Wnd.text	Month	Miesiąc	
	UCg-Rc-mLf.text	Month	Miesiąc	
	lTR-i5-Tn0.text	Month	Miesiąc	
servings_time_scale_choices[0]	sM6-A9-KeP.segmentTitles[0]	Day	Dzień	Calendar view scale control
servings_time_scale_choices[1]	sM6-A9-KeP.segmentTitles[1]	Month	Miesiąc	Calendar view scale control
servings_time_scale_choices[2]	sM6-A9-KeP.segmentTitles[2]	Year	Rok	Calendar view scale control
servings_time_scale_choices[0]	vXy-0q-Ind.segmentTitles[0]	Day	Dzień	Calendar view scale control
servings_time_scale_choices[1]	vXy-0q-Ind.segmentTitles[1]	Month	Miesiąc	Calendar view scale control
servings_time_scale_choices[2]	vXy-0q-Ind.segmentTitles[2]	Year	Rok	Calendar view scale control
servings_time_scale_choices[0]	fcu-ZA-byN.segmentTitles[0]	Day	Dzień	Calendar view scale control
servings_time_scale_choices[1]	fcu-ZA-byN.segmentTitles[1]	Month	Miesiąc	Calendar view scale control
servings_time_scale_choices[2]	fcu-ZA-byN.segmentTitles[2]	Year	Rok	Calendar view scale control
	8ed-5m-QMc.text	Weight (lbs.)	Waga (kg)	There is no point in showing weight in lbs. in Polish translation - in Poland it is used the metric system.
	XYD-fX-adn.normalTitle	Edit Data	Edytuj dane	
	NSHealthShareUsageDescription	The 21 Tweaks feature accesses your HealthKit data to provide updates to your daily weight measurements.	Funkcja "21 adaptacji" uzyskuje dostęp do danych HealthKit, aby zapewnić aktualizacje Twoich codziennych pomiarów wagi.	
	NSHealthUpdateUsageDescription	The 21 Tweaks feature can write weight data to HealthKit to help you keep track of your progress.	Funkcja "21 adaptacji" może zapisywać dane z wagą w HealthKit, aby pomóc Ci śledzić Twoje postępy.	
