key_droid	key_apple	base_value	lang_value	base_note
daily_cumin_short	tweakDailyCumin.short	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cumin (Cuminum cyminum) (½ cuillère à café avec déjeuner et dîner)	
daily_cumin_text	tweakDailyCumin.text	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Les femmes en surpoids randomisées pour ajouter une demi-cuillère à café de cumin à leurs déjeuners et dîners ont battu le groupe témoin de quatre livres de plus et un pouce supplémentaire de leur taille. Il existe également des preuves pour soutenir l\'utilisation du safran aux épices, mais une pincée par jour coûterait un dollar, tandis qu\'une cuillère à café de cumin coûte moins de dix cents.	
	tweakDailyCumin.topic			
	tweakDailyDeflourDiet.Activity.Imperial	Deflour Your Diet	Deflour Your Diet	
	tweakDailyDeflourDiet.Activity.Metric	Deflour Your Diet	Deflour Your Diet	
	tweakDailyDeflourDiet.Description.0	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	
daily_deflourdiet	tweakDailyDeflourDiet.heading	Deflour Your Diet	Deflour Your Diet	
daily_deflourdiet_short	tweakDailyDeflourDiet.short	Deflour Your Diet	Décorez votre alimentation	
daily_deflourdiet_text	tweakDailyDeflourDiet.text	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Cochez cette case chaque jour, vos portions de grains entiers sont sous forme de grains intacts. La poudre de grains entiers, même à 100 pour cent, prive nos microbiomes de l\'amidon qui, autrement, serait transporté vers nos colons enfermés dans des parois cellulaires ininterrompues.	
	tweakDailyDeflourDiet.topic			
	tweakDailyFrontLoad.Activity.Imperial	Front-Load Your Calories	Front-Load Your Calories	
	tweakDailyFrontLoad.Activity.Metric	Front-Load Your Calories	Front-Load Your Calories	
	tweakDailyFrontLoad.Description.0	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	
daily_frontload	tweakDailyFrontLoad.heading	Front-Load Your Calories	Front-Load Your Calories	
daily_frontload_short	tweakDailyFrontLoad.short	Front-Load Your Calories	Chargez vos calories à l\'avance	
daily_frontload_text	tweakDailyFrontLoad.text	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Il y a des avantages métaboliques à distribuer plus de calories plus tôt dans la journée, alors faites le petit déjeuner (idéalement) ou déjeunez votre plus grand repas de la journée dans un vrai style roi / prince / pauvre.	
	tweakDailyFrontLoad.topic			
	tweakDailyGarlic.Activity.Imperial	Garlic Powder (¼ tsp)	Garlic Powder (¼ tsp)	
	tweakDailyGarlic.Activity.Metric	Garlic Powder (¼ tsp)	Garlic Powder (¼ tsp)	
	tweakDailyGarlic.Description.0	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	
daily_garlic	tweakDailyGarlic.heading	Garlic Powder (¼ tsp)	Garlic Powder (¼ tsp)	
daily_garlic_short	tweakDailyGarlic.short	Garlic Powder (¼ tsp)	Poudre d\'ail (¼ c. À thé)	
daily_garlic_text	tweakDailyGarlic.text	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Des études randomisées, en double aveugle et contrôlées par placebo ont révélé que seulement un quart de cuillère à café de poudre d\'ail par jour peut réduire la graisse corporelle à un coût de peut-être deux cents par jour.	
	tweakDailyGarlic.topic			
	tweakDailyGinger.Activity.Imperial	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	
	tweakDailyGinger.Activity.Metric	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	
	tweakDailyGinger.Description.0	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	
daily_ginger	tweakDailyGinger.heading	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	
daily_ginger_short	tweakDailyGinger.short	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gingembre moulu (1 c. À thé) ou poivre de Cayenne (½ c. À thé)	
daily_ginger_text	tweakDailyGinger.text	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Des essais contrôlés randomisés ont révélé que ¼ cuillère à café à 1½ cuillères à café par jour de gingembre moulu diminuait considérablement le poids corporel pour quelques centimes par jour. Cela peut être aussi simple que de mélanger les épices moulues dans une tasse d\'eau chaude. Remarque: le gingembre peut mieux fonctionner le matin que le soir. Le thé Chai est une façon savoureuse de combiner les astuces thé vert et gingembre en une seule boisson. Alternativement, pour l\'activation des MTD, vous pouvez ajouter un piment jalapeño cru ou une demi-cuillère à café de poudre de poivron rouge (ou, vraisemblablement, des flocons de piment rouge broyés) dans votre alimentation quotidienne. Pour aider à combattre la chaleur, vous pouvez trancher très finement ou hacher finement le jalapeño pour réduire sa morsure en petits piquants, ou mélanger le poivron rouge dans la soupe ou le smoothie aux légumes complet que j\'ai présenté dans l\'une de mes vidéos de cuisine sur NutritionFacts.org .	
	tweakDailyGinger.topic			
	tweakDailyGreenTea.Activity.Imperial	Green Tea (3 cups)	Green Tea (3 cups)	
	tweakDailyGreenTea.Activity.Metric	Green Tea (3 cups)	Green Tea (3 cups)	
	tweakDailyGreenTea.Description.0	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don't consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don't consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	
daily_greentea	tweakDailyGreenTea.heading	Green Tea (3 cups)	Green Tea (3 cups)	
daily_greentea_short	tweakDailyGreenTea.short	Green Tea (3 cups)	Thé vert (3 tasses)	
daily_greentea_text	tweakDailyGreenTea.text	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Buvez trois tasses par jour entre les repas (en attendant au moins une heure après un repas pour ne pas interférer avec l\'absorption du fer). Pendant les repas, buvez de l\'eau, du café noir ou du thé d\'hibiscus mélangé 6: 1 avec de la verveine citronnée, mais ne dépassez jamais trois tasses de liquide par heure (important compte tenu de mes conseils de précharge d\'eau). Profitez de l\'effet renforçant de la caféine en buvant votre thé vert avec quelque chose de sain que vous aimeriez plus, mais ne consommez pas de grandes quantités de caféine dans les six heures avant le coucher. Il est préférable de prendre votre thé sans édulcorant, mais si vous adoucissez généralement votre thé avec du miel ou du sucre, essayez plutôt le sirop de yacon.	
	tweakDailyGreenTea.topic			
	tweakDailyHydrate.Activity.Imperial	Stay Hydrated	Stay Hydrated	
	tweakDailyHydrate.Activity.Metric	Stay Hydrated	Stay Hydrated	
	tweakDailyHydrate.Description.0	Check this box if your urine never appears darker than a pale yellow.ⓃⓃNote that if you're eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men.ⓃⓃIf you have heart or kidney issues, don't increase fluid intake at all without first talking with your physician.ⓃⓃRemember, diet soda may be calorie-free, but it's not consequence-free, as we learned in the Low in Added Sugar section.	Check this box if your urine never appears darker than a pale yellow.ⓃⓃNote that if you're eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men.ⓃⓃIf you have heart or kidney issues, don't increase fluid intake at all without first talking with your physician.ⓃⓃRemember, diet soda may be calorie-free, but it's not consequence-free, as we learned in the Low in Added Sugar section.	
daily_hydrate	tweakDailyHydrate.heading	Stay Hydrated	Stay Hydrated	
daily_hydrate_short	tweakDailyHydrate.short	Stay Hydrated	Restez hydraté	
daily_hydrate_text	tweakDailyHydrate.text	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Cochez cette case si votre urine n\'apparaît jamais plus sombre qu\'un jaune pâle. Notez que si vous mangez des aliments enrichis en riboflavine (tels que des levures nutritionnelles), basez-vous plutôt sur l\'obtention de neuf tasses de boissons non sucrées par jour pour les femmes (ce qui serait pris en charge par les recommandations de précharge de thé vert et d\'eau) ou treize tasses par jour pour les hommes. Si vous avez des problèmes cardiaques ou rénaux, n\'augmentez pas du tout l\'apport liquidien sans en parler d\'abord avec votre médecin. Rappelez-vous, le soda diététique peut être sans calories, mais ce n\'est pas sans conséquence, comme nous l\'avons appris dans la section faible en sucre ajouté.	
	tweakDailyHydrate.topic			
	tweakDailyNutriYeast.Activity.Imperial	Nutritional Yeast (2 tsp)	Nutritional Yeast (2 tsp)	
	tweakDailyNutriYeast.Activity.Metric	Nutritional Yeast (2 tsp)	Nutritional Yeast (2 tsp)	
	tweakDailyNutriYeast.Description.0	Two teaspoons of baker's, brewer's, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Two teaspoons of baker's, brewer's, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	
daily_nutriyeast	tweakDailyNutriYeast.heading	Nutritional Yeast (2 tsp)	Nutritional Yeast (2 tsp)	
daily_nutriyeast_short	tweakDailyNutriYeast.short	Nutritional Yeast (2 tsp)	Levure nutritionnelle (2 c. À thé)	
daily_nutriyeast_text	tweakDailyNutriYeast.text	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Deux cuillères à café de levure de boulangerie, de bière ou de levure nutritionnelle contiennent à peu près la quantité de glucanes bêta 1,3 / 1,6 trouvés dans des essais cliniques randomisés, en double aveugle et contrôlés par placebo pour faciliter la perte de poids.	
	tweakDailyNutriYeast.topic			
	tweakDailyTimeRestrict.Activity.Imperial	Time-Restrict Your Eating	Time-Restrict Your Eating	
	tweakDailyTimeRestrict.Activity.Metric	Time-Restrict Your Eating	Time-Restrict Your Eating	
	tweakDailyTimeRestrict.Description.0	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	
daily_timerestrict	tweakDailyTimeRestrict.heading	Time-Restrict Your Eating	Time-Restrict Your Eating	
daily_timerestrict_short	tweakDailyTimeRestrict.short	Time-Restrict Your Eating	Limitez votre temps à manger	
daily_timerestrict_text	tweakDailyTimeRestrict.text	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Limitez votre consommation à une période quotidienne de votre choix de moins de douze heures à laquelle vous pouvez vous conformer de façon cohérente, sept jours par semaine. Étant donné les avantages circadiens de la réduction de la consommation de nourriture en soirée, la fenêtre devrait se terminer avant 19h00.	
	tweakDailyTimeRestrict.topic			
	tweakExerciseTiming.Activity.Imperial	Optimize Exercise Timing	Optimize Exercise Timing	
	tweakExerciseTiming.Activity.Metric	Optimize Exercise Timing	Optimize Exercise Timing	
	tweakExerciseTiming.Description.0	The Daily Dozen's recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you'd exercise after that—or, even better, after every meal.	The Daily Dozen's recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you'd exercise after that—or, even better, after every meal.	
exercise_timing	tweakExerciseTiming.heading	Optimize Exercise Timing	Optimize Exercise Timing	
exercise_timing_short	tweakExerciseTiming.short	Optimize Exercise Timing	Optimiser la synchronisation des exercices	
exercise_timing_text	tweakExerciseTiming.text	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	La recommandation du Daily Dozen pour une durée d\'exercice optimale pour la longévité est de quatre-vingt-dix minutes d\'activité modérément intense par jour, ce qui est également la durée d\'exercice optimale pour la perte de poids. N\'importe quand est bon, et plus c\'est mieux, mais il peut y avoir un avantage à faire de l\'exercice à jeun, au moins six heures après votre dernier repas. En règle générale, cela signifie avant le petit-déjeuner, mais si vous avez choisi le bon moment, vous pouvez faire de l\'exercice avant un déjeuner tardif ou, si le déjeuner est mangé suffisamment tôt, avant le dîner. C\'est le moment pour les non diabétiques. Les diabétiques et les prédiabétiques devraient plutôt commencer à faire de l\'exercice trente minutes après le début d\'un repas et idéalement pendant au moins une heure pour chevaucher complètement le pic de sucre dans le sang. Si vous deviez choisir un seul repas pour faire de l\'exercice après, ce serait le dîner, en raison du rythme circadien du contrôle de la glycémie qui diminue tout au long de la journée. Idéalement, cependant, le petit-déjeuner serait le plus gros repas de la journée, et vous feriez de l\'exercice après cela - ou, mieux encore, après chaque repas.	
	tweakExerciseTiming.topic			
	tweakMeal20Minutes.Activity.Imperial	Follow the Twenty-Minute Rule	Follow the Twenty-Minute Rule	
	tweakMeal20Minutes.Activity.Metric	Follow the Twenty-Minute Rule	Follow the Twenty-Minute Rule	
	tweakMeal20Minutes.Description.0	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	
meal_twentyminutes	tweakMeal20Minutes.heading	Follow the Twenty-Minute Rule	Follow the Twenty-Minute Rule	
meal_twentyminutes_short	tweakMeal20Minutes.short	Follow the Twenty-Minute Rule	Suivez la règle des vingt minutes	
meal_twentyminutes_text	tweakMeal20Minutes.text	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Que ce soit en augmentant la viscosité ou le nombre de mastications, ou en diminuant la taille des bouchées et le taux de consommation, des dizaines d\'études ont démontré que peu importe la façon dont nous augmentons la quantité de nourriture dans la bouche, cela peut entraîner une diminution de l\'apport calorique. Prolongez donc la durée du repas à au moins vingt minutes pour permettre à vos signaux de satiété naturels de prendre pleinement effet. Comment? En choisissant des aliments qui prennent plus de temps à manger et en les mangeant d\'une manière qui prolonge le temps qu\'ils restent dans votre bouche. Pensez à des aliments plus volumineux, plus robustes et plus moelleux dans des bouchées plus petites et bien mâchées.	
	tweakMeal20Minutes.topic			
	tweakMealNegCal.Activity.Imperial	Preload with "Negative Calorie" Foods	Preload with "Negative Calorie" Foods	
	tweakMealNegCal.Activity.Metric	Preload with "Negative Calorie" Foods	Preload with "Negative Calorie" Foods	
	tweakMealNegCal.Description.0	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	
meal_negcal	tweakMealNegCal.heading	Preload with "Negative Calorie" Foods	Preload with "Negative Calorie" Foods	
meal_negcal_short	tweakMealNegCal.short	Preload with "Negative Calorie" Foods	Précharge des aliments à «calories négatives»	
meal_negcal_text	tweakMealNegCal.text	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Comme premier plat, commencez chaque repas par une pomme ou une soupe ou une salade Green Light contenant moins de cent calories par tasse.	
	tweakMealNegCal.topic			
	tweakMealUndistracted.Activity.Imperial	Enjoy Undistracted Meals	Enjoy Undistracted Meals	
	tweakMealUndistracted.Activity.Metric	Enjoy Undistracted Meals	Enjoy Undistracted Meals	
	tweakMealUndistracted.Description.0	Don't eat while watching TV or playing on your phone. Give yourself a check for each meal you're able to eat without distraction.	Don't eat while watching TV or playing on your phone. Give yourself a check for each meal you're able to eat without distraction.	
meal_undistracted	tweakMealUndistracted.heading	Enjoy Undistracted Meals	Enjoy Undistracted Meals	
meal_undistracted_short	tweakMealUndistracted.short	Enjoy Undistracted Meals	Profitez de repas sans distraction	
meal_undistracted_text	tweakMealUndistracted.text	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Ne mangez pas en regardant la télévision ou en jouant sur votre téléphone. Donnez-vous un chèque pour chaque repas que vous pouvez manger sans distraction.	
	tweakMealUndistracted.topic			
	tweakMealVinegar.Activity.Imperial	Incorporate Vinegar (2 tsp with each meal)	Incorporate Vinegar (2 tsp with each meal)	
	tweakMealVinegar.Activity.Metric	Incorporate Vinegar (2 tsp with each meal)	Incorporate Vinegar (2 tsp with each meal)	
	tweakMealVinegar.Description.0	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	
meal_vinegar	tweakMealVinegar.heading	Incorporate Vinegar (2 tsp with each meal)	Incorporate Vinegar (2 tsp with each meal)	
meal_vinegar_short	tweakMealVinegar.short	Incorporate Vinegar (2 tsp with each meal)	Incorporer du vinaigre (2 cuillères à café à chaque repas)	
meal_vinegar_text	tweakMealVinegar.text	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Ne buvez jamais de vinaigre directement. Au lieu de cela, aromatisez les repas ou habillez une salade d\'accompagnement avec l\'un des vinaigres sucrés et salés. Si vous voulez le boire, assurez-vous de le mélanger dans un verre d\'eau et, ensuite, assurez-vous de vous rincer la bouche avec de l\'eau pour protéger l\'émail de vos dents.	
	tweakMealVinegar.topic			
	tweakMealWater.Activity.Imperial	Preload with Water	Preload with Water	
	tweakMealWater.Activity.Metric	Preload with Water	Preload with Water	
	tweakMealWater.Description.0	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	
meal_water	tweakMealWater.heading	Preload with Water	Preload with Water	
meal_water_short	tweakMealWater.short	Preload with Water	Précharger avec de l\'eau	
meal_water_text	tweakMealWater.text	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Prévoyez deux tasses d\'eau non aromatisée fraîche ou froide stimulant votre métabolisme avant chaque repas pour profiter également de ses avantages de précharge.	
	tweakMealWater.topic			
	tweakNightlyFast.Activity.Imperial	Fast After 7:00 p.m.	Fast After 7:00 p.m.	
	tweakNightlyFast.Activity.Metric	Fast After 7:00 p.m.	Fast After 7:00 p.m.	
	tweakNightlyFast.Description.0	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	
nightly_fast	tweakNightlyFast.heading	Fast After 7:00 pm	Fast After 7:00 pm	
nightly_fast_short	tweakNightlyFast.short	Fast After 7:00 p.m.	Jeûne après 19 h	
nightly_fast_text	tweakNightlyFast.text	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	En raison de nos rythmes circadiens, les aliments consommés la nuit sont plus gras que les mêmes aliments consommés plus tôt dans la journée, donc jeûne tous les soirs pendant au moins douze heures à partir de 19h00. Moins il y a de calories après le coucher du soleil, mieux c\'est.	
	tweakNightlyFast.topic			
	tweakNightlySleep.Activity.Imperial	Get Sufficient Sleep	Get Sufficient Sleep	
	tweakNightlySleep.Activity.Metric	Get Sufficient Sleep	Get Sufficient Sleep	
	tweakNightlySleep.Description.0	Check this box if you get at least seven hours of sleep at your regular bedtime.	Check this box if you get at least seven hours of sleep at your regular bedtime.	
nightly_sleep	tweakNightlySleep.heading	Get Sufficient Sleep	Get Sufficient Sleep	
nightly_sleep_short	tweakNightlySleep.short	Get Sufficient Sleep	Dormez suffisamment	
nightly_sleep_text	tweakNightlySleep.text	Check this box if you get at least seven hours of sleep at your regular bedtime.	Cochez cette case si vous dormez au moins sept heures à l\'heure du coucher habituelle.	
	tweakNightlySleep.topic			
	tweakNightlyTrendelenbrug.Activity.Imperial	Experiment with Mild Trendelenburg	Experiment with Mild Trendelenburg	
	tweakNightlyTrendelenbrug.Activity.Metric	Experiment with Mild Trendelenburg	Experiment with Mild Trendelenburg	
	tweakNightlyTrendelenbrug.Description.0	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you're young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.ⓃⓃIMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it's safe for you to sleep in mild Trendelenburg.	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you're young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.ⓃⓃIMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it's safe for you to sleep in mild Trendelenburg.	
nightly_trendelenburg	tweakNightlyTrendelenbrug.heading	Experiment with Mild Trendelenburg	Experiment with Mild Trendelenburg	
