key_droid	key_apple	base_value	lang_value	base_note
title_how_not_to_die		How Not to Die	How Not to Die	
title_how_not_to_diet		How Not to Diet	How Not to Diet	
tweak_group_daily		Every Day	Every Day	
tweak_group_dailydoses		Take your daily doses	Take your daily doses	
tweak_group_meal		At Each Meal	At Each Meal	
tweak_group_nightly		Every Night	Every Night	
twenty_one_tweaks	5po-De-kCi.text	21 Tweaks	21 Tweaks	
types	YVI-sV-TDX.text	Types	Types	
units	3bd-8h-kcX.text	Units:	Units:	
units	kho-9G-OWe.text	Units:	Units:	
welcome_to_my_daily_dozen	19L-gq-W5M.text	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
yes		Yes	Yes	
	NPC-if-gUf.text	0 / 37	0 / 37	
	cW5-dD-Zy0.text	100 days	100 days	
	YVI-sV-TDA.text	Activity	Activity	
	Ebp-Lw-fWk.normalTitle	Advanced Utilities		
	zQy-Dn-WXM.text	Book: How Not to Die	Book: How Not to Die	
	Cxo-5D-YUZ.text	Book: How Not to Die Cookbook	Book: How Not to Die Cookbook	
	MWr-7S-G8N.text	Book: How Not to Diet	Book: How Not to Diet	
	NRG-eE-YhG.normalTitle	Clear	Clear	
	7l0-os-Oqt.normalTitle	Clear	Clear	
	YVI-sV-TDD.text	Description	Description	
	XYD-fX-adn.normalTitle	Edit Data	Edit Data	
	77g-xa-ali.text	Evening (right before bed)	Evening (right before bed)	
	WdR-XV-IyP.footerTitle	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	
	RLb-GV-4hh.segmentTitles[0]	Imperial	Imperial	"Part of ""Imperial/Metric/Toggle Units"" selector"
	1K3-d9-Hfb.normalTitle	METRIC	METRIC	
	M75-CQ-NVP.normalTitle	METRIC	METRIC	
	1K3-d9-Hfb.normalTitle	METRIC	METRIC	
	M75-CQ-NVP.normalTitle	METRIC	METRIC	
	RLb-GV-4hh.segmentTitles[1]	Metric	Metric	"Part of ""Imperial/Metric/Toggle Units"" selector"
	nRL-iG-Wnd.text	Month	Month	
	UCg-Rc-mLf.text	Month	Month	
	lTR-i5-Tn0.text	Month	Month	
	xCp-N8-5Uc.text	Morning (upon waking)	Morning (upon waking)	
	IFs-g0-SPV.footerTitle	Set to always be one unit type or enable the 'Units:' toggle button.	Set to always be one unit type or enable the 'Units:' toggle button.	
	W2v-Cp-vcd.text	Supplements	Supplements	
	FBJ-Im-BZk.text	Time	Time	
	g3G-kp-d2S.text	Time	Time	
	RLb-GV-4hh.segmentTitles[2]	Toggle Units	Toggle Units	"Part of ""Imperial/Metric/Toggle Units"" selector"
	gX5-vX-xBe.text	version 3.2.7	version 3.2.7	Application release version
